Comment,Designator,Footprint,LCSC Part #
"1k","R765, R766, R600, R601, R616, R617, R622, R626, R627, R628","R0402","C11702"
"SRV05-4-P-T7","U751, D102, D200, D202, D203, D206","SOT23-6","C85364"
"74AHC1G02","U752, U757","SOT23-5","C7463"
"MCP6004","U753, U600, U180, U185, U190, U195","TSSOP14","C50282"
"1n","C771","C0603","C1588"
"22u","C773","C0603","C59461"
"4.7k","R771, R772, R773, R774","R1206","C17936"
"10k","R776, R777, R134","R0603","C25804"
"MAX9924UAUB+","U771","MSOP-10_3x3mm_P0.5mm","C143633"
"33n","C603","C0402","C507072"
"LED-RED-0603","D600, D603, D103","LED-0603","C2286"
"PESD1CAN","D604, D100","SOT-23","C343993"
"VND7NV04TR-E","Q600","DPAK","C155605"
"22k","R607","R0402","C25768"
"47","R608","R0402","C25118"
"61.9","R609","R0603","C23092"
"20k","R610, R611, R612","R0402","C25765"
"27k","R620, R623","R0402","C25771"
"3.3k","R624","R0402","C25890"
"AD8628","U601","TSOT23-5","C29309"
"STM32F042K6Tx","U602","LQFP32","C69216"
"REF3033","U603, U102","SOT-23","C36658"
"XC6206P332MR","U604","SOT-23","C5446"
"TJA1051T/3/1J","U605, U100","SO8","C38695"
"SN74LVC4245APWR","U103","TSSOP24","C7859"
"SN74LVC1G06DCKR","U110","SOT-353","C7828"
"SMD1206B035TF/16","F100, F101","R1206","C269114"
"LPS22HBTR","U107","HLGA-10L","C94049"
"LED-YELLOW-0603","D106","LED-0603","C72038"
"LDL1117S33R","U101","SOT-223","C435835"
"BTN","S100, S101","SMD-2_2.9x3.9x1.7","C115357"
"BLM18AG601SN1D","L100","L0603","C19330"
"BAT54S","VD100, VD101, VD102, VD103","SOT-23","C47546"
"AO3401A","Q100, Q102","SOT-23","C15127"
"AO3400A","Q101, Q103","SOT-23","C20917"
"680k","R222, R220, R208, R207, R234, R235, R232, R233, R250, R251, R252, R225, R135","R0402","C163456"
"510","R254, R255, R256, R258","R0402","C25123"
"470","R101, R118, R119","R0603-4","C25510"
"120","R100","R0603","C22787"
"100","R104, R106","R0603","C22775"
"74LVC2G17GW,125","U108, U109","SOT-363","C80500"
"32.768 kHz","Y101","SMD2012","C99009"
"18p","C132, C136","C0402","C1549"
"12p","C115, C116","C0402","C1547"
"10k","R129, R130, R140","R0603-4","C29718"
"5.1k","R195","R0402","C25905"
"4.7u","C102, C103, C104, C106, C107, C137, C138, C140","C0402","C23733"
"4.7k","R125, R180, R181, R185, R186, R190, R191, R196, R197, R200, R218, R227, R245","R0603-4","C66697"
"2.2u","C114, C131, C223, C224, C229","C0402","C12530"
"0","R143, R148","R0402","C17168"
"MWSA0503S-100MT","L421","MWSA0503","C408412"
"NLCV32T-2R2M-EF","L420","L1210","C250227"
"nSMD050-24V","F410","SMD1206","C70076"
"TLS115B0EJXUMA1","U411","PG-DSO-8","C3747428"
"TLV3202AIDR","U754","SO8","C129325"
"STM32F407VGT6","U105","LQFP100","C12345"
"TXM20M0002503LFBEO00T","Y102","SMD5032-2P","C362485"
"TF-014-H16","J100","SMD","C125814"
"1u","C133","C0603","C519559"
"WAS3157B-6","U755, U756","SOT-363","C213161"
"5569-20A2","J2","2x10P 2 4.2mm Female pin 4.2mm","C2845795"
"5569-06A2","J3","2x3P 2 4.2mm 4.2mm 3 Brass Push-Pull","C54904"
"5569-08A2","J4","2x4P 2 Tin 4.2mm Female 4.2mm","C388760"
"5569-18A2","J5","2x9P 2 4.2mm Female 4.2mm 9 Right-Angle","C725776"
"39301160","J10","02x08_4.2mm","C5355564"
"PSM712-LF","D6, D7, D411","SOT-23","C5180294"
"GREEN_LED","D751, D771, D601, D104, D108","LED0603","C965804"
"BLUE_LED","D602, D105, D109, D110, D111, D112, D113, D114, D115, D116","LED0603","C497940"
"BLUE_LED","LED1, LED2, LED3, LED4","LED0402","C2844007"
"750","R133","R0603","C23241"
