Comment,Designator,Footprint,LCSC Part #
"0","R20","R2512","C25469"
"0","R21","R2512","C25469"
"0","R22","R2512","C25469"
"22","R23","R0603","C23345"
"22","R24","R0603","C23345"
"22","R25","R0603","C23345"
"0","R26","R2512","C25469"
"0","R27","R2512","C25469"
"0","R28","R2512","C25469"
"4.7k","R29","R0603","C23162"
"4.7k","R30","R0603","C23162"
"4.7k","R31","R0603","C23162"
"4.7k","R32","R0603","C23162"
"4.7k","R33","R0603","C23162"
"4.7k","R34","R0603","C23162"
"10k","R35","R0805","C17414"
"10k","R36","R0805","C17414"
"10k","R37","R0805","C17414"
"DNP","R38","R0805",""
"DNP","R39","R0805",""
"DNP","R40","R0805",""
"TLE9201SG","U1","Infineon_PG-DSO-12-11","C112633"
"TLE9201SG","U2","Infineon_PG-DSO-12-11","C112633"
"MPX4/MPXH6400_MAP","U3","MPX-4_MAP",""
"MAX31855KASA","U4","SO8","C52028"
"JDY-33","U5","JDY-33","C9900001612"
"VNLD5160TR-E","U6","SO8","C377942"
"VNLD5160TR-E","U7","SO8","C377942"
"VNLD5160TR-E","U8","SO8","C377942"
"VNLD5160TR-E","U9","SO8","C377942"
"VNLD5160TR-E","U10","SO8","C377942"
"VNLD5160TR-E","U11","SO8","C377942"
